loan_status,previous_loan_defaults_on_file,loan_percent_income,loan_int_rate,person_income,loan_amnt,person_age,person_emp_exp,cb_person_cred_hist_length,credit_score
0,1,0.13,11.49,36826.0,4800.0,24.0,0,2.0,606
0,1,0.13,13.35,37007.0,4800.0,24.0,1,3.0,610
0,1,0.13,11.01,36724.0,4800.0,23.0,0,4.0,652
0,0,0.11,10.08,48818.0,5200.0,26.0,3,3.0,685
0,1,0.13,11.22,36757.0,4800.0,25.0,3,3.0,677
0,0,0.02,7.37,48780.0,1000.0,24.0,1,2.0,645
0,0,0.1,7.68,49289.0,5000.0,22.0,0,4.0,681
0,1,0.12,10.37,38588.0,4800.0,22.0,2,4.0,614
0,0,0.12,10.59,39391.0,4800.0,24.0,2,2.0,660
1,0,0.12,16.49,39191.0,4800.0,22.0,0,2.0,621
0,0,0.12,11.11,39554.0,4800.0,22.0,2,4.0,661
0,1,0.12,7.14,39427.0,4800.0,25.0,0,3.0,674
0,1,0.16,9.76,48951.0,8000.0,22.0,0,4.0,686
0,0,0.12,13.61,39631.0,4800.0,22.0,0,4.0,689
0,1,0.12,11.99,39997.0,4800.0,23.0,0,2.0,619
0,1,0.12,12.69,40737.0,4800.0,26.0,5,4.0,616
0,1,0.12,7.49,40665.0,4800.0,22.0,0,4.0,475
0,1,0.27,10.14,49138.0,13025.0,22.0,0,3.0,648
0,0,0.31,9.64,48951.0,15000.0,26.0,5,4.0,721
1,0,0.12,14.91,40777.0,4800.0,24.0,2,4.0,584
0,1,0.1,11.86,48903.0,5000.0,24.0,1,4.0,606
1,0,0.06,13.12,41839.0,2525.0,23.0,3,3.0,545
1,0,0.12,14.54,40459.0,4800.0,23.0,0,3.0,715
1,0,0.37,11.22,41828.0,15450.0,25.0,3,4.0,687
0,1,0.12,11.86,41244.0,4800.0,24.0,4,2.0,658
0,1,0.11,8.9,43004.0,4800.0,26.0,6,2.0,694
0,0,0.12,9.91,49248.0,6000.0,22.0,0,2.0,640
0,1,0.11,5.42,42556.0,4800.0,22.0,1,3.0,643
0,1,0.11,11.14,43184.0,4800.0,25.0,4,2.0,621
0,0,0.11,10.28,42667.0,4800.0,25.0,2,2.0,619
0,0,0.2,12.72,49187.0,10000.0,23.0,2,2.0,583
0,0,0.1,7.14,48858.0,5000.0,24.0,4,2.0,632
1,0,0.13,11.01,37192.0,4800.0,22.0,3,3.0,586
0,0,0.11,11.11,44258.0,4800.0,23.0,0,3.0,636
0,1,0.15,7.88,49300.0,7200.0,21.0,1,2.0,592
1,0,0.13,15.95,36926.0,4800.0,25.0,3,2.0,614
0,0,0.14,7.4,48850.0,7000.0,26.0,1,2.0,603
0,0,0.13,15.23,49399.0,6625.0,22.0,1,3.0,625
0,0,0.2,11.86,49262.0,10000.0,26.0,0,3.0,694
0,1,0.1,7.68,49309.0,5000.0,23.0,0,4.0,463
0,1,0.1,11.71,46571.0,4800.0,25.0,4,4.0,666
1,0,0.12,13.98,39983.0,4800.0,22.0,0,2.0,687
0,0,0.1,13.8,47452.0,4800.0,22.0,0,3.0,676
0,1,0.1,12.99,49190.0,4800.0,26.0,5,4.0,628
0,0,0.23,11.83,49556.0,11500.0,22.0,0,4.0,650
0,0,0.1,13.85,49774.0,4800.0,24.0,0,3.0,698
0,0,0.09,11.89,50707.0,4800.0,22.0,0,3.0,602
0,0,0.13,9.63,49511.0,6500.0,25.0,0,4.0,661
0,1,0.09,12.99,50528.0,4800.0,22.0,0,4.0,591
0,1,0.09,14.35,51229.0,4800.0,22.0,0,4.0,599
0,1,0.09,13.22,51023.0,4800.0,25.0,3,4.0,524
0,0,0.09,11.03,52607.0,4800.0,22.0,0,4.0,639
0,1,0.13,11.01,49870.0,6250.0,22.0,2,2.0,646
0,1,0.09,14.65,54861.0,4800.0,26.0,3,2.0,656
0,1,0.09,7.51,55202.0,4800.0,25.0,0,3.0,544
0,0,0.09,5.42,55223.0,4800.0,26.0,8,2.0,534
1,0,0.1,17.99,48030.0,4800.0,23.0,0,4.0,672
0,1,0.07,7.14,50086.0,3500.0,26.0,4,4.0,691
0,1,0.2,13.48,49812.0,10000.0,26.0,2,3.0,677
0,0,0.09,13.06,54966.0,4800.0,26.0,3,4.0,656
0,0,0.34,11.01,49894.0,17050.0,22.0,0,2.0,667
0,1,0.09,7.51,55427.0,4800.0,21.0,0,4.0,601
0,1,0.09,13.98,54705.0,4800.0,23.0,4,2.0,644
0,1,0.09,13.22,55344.0,4800.0,23.0,1,4.0,689
0,1,0.09,9.45,55243.0,4800.0,25.0,4,4.0,616
0,1,0.09,9.25,55440.0,4800.0,26.0,4,2.0,549
0,1,0.09,7.49,56047.0,4800.0,24.0,4,2.0,573
0,1,0.09,8.9,56129.0,4800.0,24.0,0,2.0,537
0,1,0.16,11.99,49807.0,8000.0,24.0,4,4.0,590
0,1,0.16,5.79,50419.0,7975.0,22.0,0,3.0,596
0,1,0.19,9.63,49750.0,9700.0,25.0,2,4.0,538
0,1,0.08,7.9,58178.0,4800.0,21.0,0,2.0,525
0,1,0.21,10.0,50056.0,10400.0,23.0,0,2.0,605
0,1,0.08,7.9,58447.0,4800.0,23.0,0,3.0,628
0,1,0.02,11.01,50129.0,1200.0,24.0,2,3.0,649
1,0,0.09,14.27,51109.0,4800.0,26.0,4,2.0,567
0,1,0.42,6.17,49900.0,21000.0,23.0,1,3.0,635
1,0,0.09,15.23,51466.0,4800.0,24.0,1,2.0,517
0,0,0.2,12.61,49672.0,10000.0,22.0,0,2.0,593
0,1,0.08,5.42,58235.0,4800.0,23.0,0,3.0,681
0,1,0.16,5.79,49567.0,8000.0,25.0,1,2.0,646
0,1,0.08,12.98,58507.0,4800.0,22.0,0,2.0,675
0,0,0.29,14.35,50177.0,14400.0,24.0,2,2.0,569
0,1,0.08,11.01,58577.0,4800.0,25.0,0,3.0,666
0,0,0.15,7.88,50475.0,7500.0,26.0,4,2.0,583
0,1,0.08,9.88,58592.0,4800.0,24.0,2,3.0,667
0,0,0.08,10.36,59068.0,4800.0,23.0,0,3.0,668
0,0,0.08,11.36,59647.0,4800.0,23.0,1,4.0,650
0,1,0.2,7.14,49747.0,10000.0,23.0,0,2.0,667
0,1,0.32,11.01,49792.0,16000.0,23.0,0,4.0,678
0,1,0.08,15.96,61120.0,4800.0,25.0,5,2.0,644
0,0,0.12,12.92,49777.0,6000.0,24.0,1,3.0,667
0,1,0.08,10.99,61063.0,4800.0,25.0,4,4.0,668
0,1,0.28,10.83,49834.0,13750.0,22.0,0,4.0,563
0,0,0.24,11.36,49989.0,12200.0,23.0,2,4.0,655
1,0,0.08,15.7,43124.0,3600.0,22.0,0,4.0,663
1,0,0.09,11.01,42958.0,4000.0,23.0,0,4.0,608
0,1,0.08,10.37,60987.0,4800.0,23.0,4,3.0,654
0,0,0.08,12.68,61156.0,4800.0,22.0,0,3.0,663
0,1,0.08,11.01,60925.0,4800.0,26.0,4,3.0,655
0,1,0.08,13.22,60907.0,4800.0,24.0,0,4.0,547
0,1,0.08,9.99,63473.0,4800.0,26.0,1,2.0,672
0,1,0.08,9.88,63127.0,4800.0,23.0,1,2.0,571
0,0,0.07,6.92,67014.0,4800.0,24.0,0,3.0,649
0,1,0.07,11.12,67281.0,4800.0,21.0,0,4.0,694
1,0,0.08,14.96,59575.0,4800.0,25.0,4,2.0,665
0,0,0.12,6.03,50084.0,6000.0,23.0,0,4.0,606
0,1,0.07,7.9,67148.0,4800.0,25.0,2,3.0,617
0,0,0.24,6.03,50396.0,12000.0,22.0,1,2.0,692
0,1,0.07,10.38,69313.0,4800.0,23.0,0,3.0,662
0,1,0.14,6.03,49981.0,7000.0,21.0,0,3.0,563
1,0,0.08,17.99,63146.0,4800.0,26.0,3,4.0,637
0,1,0.16,6.03,49958.0,8000.0,26.0,5,3.0,684
1,0,0.07,15.62,64635.0,4800.0,26.0,3,3.0,561
0,1,0.07,7.9,73108.0,4800.0,26.0,5,3.0,704
0,1,0.07,6.54,73028.0,4800.0,24.0,3,4.0,504
0,0,0.13,9.99,50188.0,6400.0,22.0,0,4.0,641
0,0,0.06,7.14,75350.0,4800.0,24.0,3,3.0,684
0,1,0.18,11.01,50372.0,9000.0,26.0,6,4.0,542
0,0,0.02,6.99,50455.0,1000.0,22.0,0,2.0,609
0,1,0.06,13.72,78978.0,4800.0,26.0,0,2.0,679
0,1,0.06,7.88,78850.0,4800.0,24.0,1,4.0,565
0,0,0.05,7.29,50079.0,2500.0,24.0,1,2.0,655
0,1,0.06,13.49,79012.0,4800.0,25.0,4,3.0,667
0,1,0.06,5.79,50089.0,3000.0,21.0,0,4.0,632
0,1,0.16,6.91,50546.0,8200.0,21.0,0,3.0,619
1,0,0.12,12.98,43084.0,5000.0,23.0,0,3.0,660
0,0,0.12,11.86,50440.0,6000.0,22.0,0,2.0,669
0,1,0.06,10.75,83781.0,4800.0,23.0,0,2.0,647
0,1,0.06,11.01,85041.0,4800.0,23.0,2,2.0,578
0,0,0.05,11.86,87463.0,4800.0,26.0,0,3.0,692
0,1,0.05,7.14,87440.0,4800.0,24.0,1,2.0,557
1,0,0.06,16.7,81546.0,4800.0,22.0,0,2.0,689
1,0,0.06,15.21,83789.0,4800.0,24.0,1,4.0,612
0,1,0.05,12.21,91021.0,4800.0,22.0,0,2.0,596
0,1,0.2,15.33,50298.0,10000.0,24.0,0,4.0,628
0,0,0.18,9.88,50147.0,9000.0,24.0,0,2.0,688
0,1,0.2,14.96,50210.0,10000.0,23.0,2,2.0,651
0,1,0.15,9.88,50259.0,7750.0,22.0,1,3.0,660
0,0,0.05,9.62,104205.0,4800.0,23.0,0,3.0,640
0,0,0.04,5.99,107935.0,4800.0,26.0,5,2.0,620
0,0,0.04,9.62,108794.0,4800.0,21.0,0,3.0,610
0,0,0.04,10.0,111790.0,4800.0,23.0,0,3.0,704
0,1,0.05,14.96,50062.0,2500.0,22.0,0,4.0,560
0,1,0.04,11.01,115204.0,4800.0,26.0,5,4.0,654
0,1,0.12,8.59,50444.0,6000.0,22.0,1,4.0,690
0,1,0.04,10.74,125079.0,4800.0,24.0,3,2.0,678
0,1,0.04,11.01,126839.0,4800.0,24.0,2,2.0,643
0,0,0.06,12.18,49867.0,3000.0,22.0,0,4.0,684
0,1,0.1,7.74,50084.0,5000.0,21.0,0,3.0,678
0,1,0.03,7.88,138701.0,4800.0,22.0,0,2.0,651
0,1,0.03,14.22,145174.0,4800.0,25.0,0,3.0,542
0,1,0.12,9.32,50224.0,6000.0,23.0,2,3.0,616
0,1,0.03,6.76,151335.0,4800.0,24.0,0,3.0,568
0,1,0.09,10.95,50171.0,4500.0,23.0,1,4.0,643
0,0,0.17,14.27,28822.0,4850.0,22.0,0,4.0,696
0,1,0.1,6.62,49180.0,4850.0,24.0,5,2.0,672
0,1,0.07,8.49,65759.0,4850.0,24.0,2,2.0,616
0,0,0.15,10.71,50407.0,7500.0,23.0,2,2.0,717
0,1,0.11,10.71,50246.0,5500.0,23.0,0,4.0,657
0,1,0.18,13.72,26909.0,4900.0,25.0,0,2.0,662
0,1,0.48,10.75,50274.0,24250.0,21.0,0,2.0,644
0,1,0.08,6.76,50402.0,4000.0,25.0,0,3.0,652
0,1,0.24,11.01,50302.0,12000.0,25.0,0,2.0,615
0,0,0.09,10.99,115035.0,10000.0,23.0,0,4.0,626
0,1,0.32,10.95,50038.0,16000.0,26.0,5,3.0,650
0,1,0.2,9.32,49983.0,10000.0,23.0,3,4.0,656
1,0,0.1,13.22,100587.0,10000.0,25.0,2,3.0,648
0,1,0.09,10.65,116092.0,10000.0,23.0,3,3.0,645
0,1,0.09,19.69,116510.0,10000.0,26.0,4,3.0,654
0,1,0.11,12.99,49852.0,5700.0,21.0,0,4.0,678
0,0,0.11,6.03,50554.0,5600.0,24.0,5,3.0,692
0,0,0.18,12.42,50397.0,9200.0,24.0,1,2.0,592
0,1,0.09,13.99,117270.0,10000.0,23.0,4,3.0,547
0,0,0.08,7.51,118634.0,10000.0,24.0,2,4.0,587
0,0,0.08,12.69,118316.0,10000.0,25.0,2,4.0,595
0,1,0.32,11.83,50264.0,16000.0,23.0,0,2.0,651
0,1,0.08,7.29,119780.0,10000.0,26.0,4,2.0,686
0,0,0.08,14.65,120202.0,10000.0,25.0,0,3.0,661
0,1,0.16,11.48,50455.0,8000.0,21.0,0,3.0,479
1,0,0.09,14.84,106531.0,10000.0,24.0,2,2.0,610
0,1,0.08,9.32,121196.0,10000.0,22.0,1,4.0,599
0,0,0.08,10.65,121098.0,10000.0,22.0,0,3.0,559
0,0,0.08,7.51,120913.0,10000.0,24.0,1,3.0,622
0,1,0.08,6.62,120772.0,10000.0,25.0,6,4.0,649
1,0,0.09,17.88,106548.0,10000.0,25.0,2,4.0,640
0,1,0.08,16.4,121317.0,10000.0,24.0,4,2.0,599
1,0,0.09,17.93,106388.0,10000.0,21.0,0,3.0,616
0,1,0.08,11.46,121014.0,10000.0,23.0,0,2.0,614
0,0,0.08,11.01,123563.0,10000.0,21.0,0,3.0,616
0,0,0.14,11.01,51403.0,7200.0,23.0,0,2.0,671
0,0,0.08,8.59,123577.0,10000.0,26.0,2,2.0,638
0,1,0.08,8.38,129629.0,10000.0,25.0,4,3.0,541
0,0,0.17,7.14,50822.0,8500.0,24.0,2,4.0,612
0,1,0.08,7.66,130094.0,10000.0,23.0,0,2.0,604
1,0,0.09,15.28,116491.0,10000.0,26.0,0,2.0,605
0,1,0.03,13.11,51340.0,1600.0,25.0,2,3.0,654
1,0,0.08,16.4,118502.0,10000.0,23.0,0,2.0,653
0,1,0.09,7.29,50561.0,4400.0,25.0,1,2.0,646
0,1,0.08,7.88,133302.0,10000.0,23.0,2,2.0,637
0,1,0.23,12.42,51122.0,12000.0,22.0,2,2.0,728
0,1,0.13,10.59,50961.0,6800.0,22.0,0,3.0,605
0,1,0.14,13.43,50654.0,7000.0,23.0,0,3.0,512
0,0,0.07,13.72,136440.0,10000.0,26.0,6,3.0,666
0,1,0.2,8.94,50941.0,10000.0,24.0,4,2.0,625
0,1,0.06,15.05,50878.0,3000.0,22.0,0,3.0,658
0,1,0.07,8.94,138747.0,10000.0,24.0,1,4.0,624
0,1,0.28,11.01,50615.0,14400.0,22.0,0,4.0,685
0,1,0.08,5.99,51262.0,4000.0,25.0,3,2.0,588
0,0,0.07,7.29,138917.0,10000.0,25.0,3,4.0,698
0,1,0.39,11.12,51245.0,20000.0,22.0,0,4.0,671
0,1,0.1,7.51,51068.0,5000.0,25.0,5,2.0,540
0,0,0.07,10.37,139102.0,10000.0,25.0,0,2.0,709
1,0,0.05,11.01,43977.0,2400.0,21.0,2,3.0,507
0,1,0.07,14.26,140185.0,10000.0,25.0,3,4.0,534
0,1,0.1,6.03,51044.0,5000.0,22.0,1,2.0,635
0,0,0.06,6.76,50972.0,3100.0,22.0,2,4.0,687
0,1,0.05,6.91,51510.0,2500.0,22.0,0,3.0,480
0,0,0.07,11.71,144840.0,10000.0,21.0,0,3.0,683
0,1,0.07,9.99,145025.0,10000.0,21.0,0,3.0,626
0,1,0.07,12.68,144835.0,10000.0,26.0,5,2.0,529
1,0,0.08,13.35,43871.0,3500.0,23.0,2,2.0,618
0,1,0.07,7.88,145219.0,10000.0,24.0,1,2.0,610
0,1,0.07,13.61,145120.0,10000.0,24.0,3,4.0,675
1,0,0.09,11.01,111020.0,10000.0,23.0,0,4.0,614
0,1,0.07,9.32,145085.0,10000.0,25.0,3,2.0,576
0,1,0.07,11.66,145071.0,10000.0,23.0,0,2.0,665
0,1,0.37,7.9,51631.0,19200.0,24.0,2,2.0,584
0,1,0.07,10.65,147530.0,10000.0,26.0,2,3.0,677
0,1,0.06,9.91,51393.0,3000.0,25.0,3,4.0,605
0,1,0.07,14.27,149868.0,10000.0,23.0,3,3.0,634
0,1,0.2,14.65,51290.0,10500.0,22.0,3,2.0,588
0,0,0.07,7.49,150986.0,10000.0,26.0,5,2.0,688
0,1,0.06,7.49,156761.0,10000.0,25.0,3,2.0,539
1,0,0.09,12.69,44126.0,4000.0,22.0,0,4.0,643
1,0,0.11,14.27,43929.0,5000.0,21.0,0,2.0,618
0,1,0.23,9.91,51430.0,12000.0,25.0,2,2.0,678
0,1,0.12,16.77,51155.0,6000.0,23.0,0,3.0,609
0,1,0.27,8.9,51537.0,13975.0,25.0,0,4.0,653
0,1,0.06,12.84,159399.0,10000.0,25.0,5,3.0,677
0,0,0.29,13.49,50863.0,15000.0,22.0,0,4.0,661
0,0,0.06,9.99,169028.0,10000.0,22.0,0,2.0,617
0,0,0.06,11.14,169240.0,10000.0,24.0,1,2.0,671
0,1,0.1,6.03,51480.0,4900.0,24.0,2,4.0,634
0,1,0.15,6.62,51713.0,8000.0,24.0,0,4.0,610
0,0,0.11,6.03,51353.0,5400.0,22.0,0,3.0,575
0,0,0.09,11.01,51314.0,4800.0,22.0,2,3.0,629
0,1,0.06,10.99,174833.0,10000.0,26.0,3,3.0,679
0,1,0.07,9.91,51195.0,3500.0,22.0,2,2.0,592
0,0,0.17,7.51,51323.0,8675.0,24.0,1,4.0,696
0,0,0.05,12.69,189891.0,10000.0,23.0,3,2.0,678
0,1,0.35,11.01,51567.0,18000.0,25.0,0,2.0,602
0,1,0.05,8.94,193368.0,10000.0,22.0,0,3.0,549
1,0,0.05,14.96,184808.0,10000.0,25.0,1,4.0,701
0,1,0.05,9.2,199085.0,10000.0,24.0,3,3.0,666
0,1,0.06,8.9,51243.0,3125.0,24.0,0,3.0,586
0,0,0.05,15.05,211056.0,10000.0,25.0,1,4.0,658
1,0,0.03,13.67,286608.0,10000.0,24.0,2,2.0,664
0,1,0.18,12.69,51621.0,9350.0,22.0,1,2.0,641
0,0,0.16,6.62,51258.0,8000.0,24.0,2,3.0,697
1,0,0.34,11.48,29746.0,9975.0,24.0,2,4.0,690
1,0,0.27,11.01,36318.0,9975.0,22.0,0,2.0,645
0,0,0.18,13.11,56308.0,9975.0,24.0,3,3.0,720
0,1,0.14,11.48,72978.0,9975.0,22.0,2,4.0,612
0,0,0.06,6.03,51427.0,3000.0,22.0,0,2.0,626
0,1,0.13,7.51,78838.0,9975.0,23.0,1,2.0,667
0,0,0.13,6.03,51118.0,6500.0,23.0,0,2.0,679
0,0,0.11,10.99,87294.0,9975.0,22.0,0,3.0,615
0,1,0.19,6.03,51395.0,10000.0,22.0,0,2.0,601
0,1,0.18,11.01,51493.0,9100.0,25.0,2,3.0,565
0,1,0.1,11.01,100458.0,9975.0,22.0,0,3.0,592
0,0,0.15,14.26,33237.0,4900.0,25.0,0,4.0,633
0,1,0.1,17.49,51439.0,5000.0,21.0,0,2.0,588
1,0,0.3,11.71,32617.0,9900.0,22.0,0,4.0,690
1,0,0.27,7.29,36892.0,9875.0,22.0,0,3.0,645
0,1,0.16,10.99,51190.0,8000.0,23.0,0,4.0,585
1,0,0.28,7.29,34618.0,9800.0,26.0,2,4.0,675
1,0,0.24,11.01,40441.0,9800.0,22.0,0,2.0,660
0,1,0.22,10.36,44311.0,9800.0,25.0,3,4.0,641
0,0,0.17,7.88,58437.0,9800.0,23.0,0,4.0,659
1,0,0.18,7.51,54050.0,9800.0,23.0,2,2.0,662
0,1,0.23,6.99,51495.0,12000.0,24.0,0,3.0,580
1,0,0.18,13.11,53802.0,9800.0,23.0,1,2.0,657
0,0,0.02,11.49,51331.0,1000.0,24.0,1,4.0,593
1,0,0.25,10.59,44369.0,11000.0,26.0,0,4.0,578
0,0,0.15,6.17,64962.0,9800.0,24.0,6,4.0,613
0,0,0.13,13.49,72869.0,9800.0,23.0,0,2.0,707
0,1,0.13,11.01,72994.0,9800.0,22.0,1,3.0,713
0,1,0.13,11.01,72979.0,9800.0,25.0,2,3.0,682
0,0,0.1,7.51,99891.0,9800.0,24.0,1,4.0,619
1,0,0.12,15.7,80347.0,9800.0,23.0,3,2.0,599
0,0,0.14,11.01,51403.0,7000.0,22.0,0,3.0,590
0,1,0.09,10.25,112491.0,9800.0,26.0,7,4.0,548
0,1,0.14,14.79,51784.0,7200.0,25.0,2,2.0,672
0,1,0.08,8.9,129688.0,9800.0,26.0,1,3.0,670
1,0,0.15,11.49,43889.0,6725.0,23.0,5,2.0,670
0,1,0.14,15.23,51370.0,7000.0,21.0,0,4.0,598
0,1,0.11,12.68,44650.0,4900.0,23.0,0,2.0,660
1,0,0.12,11.49,39805.0,4900.0,25.0,3,2.0,586
0,1,0.1,14.72,51087.0,4900.0,23.0,4,4.0,697
0,0,0.29,12.99,51632.0,14750.0,22.0,1,4.0,664
0,1,0.12,12.99,51261.0,6000.0,22.0,0,2.0,702
0,1,0.1,6.99,51757.0,5000.0,22.0,0,4.0,636
1,0,0.1,10.59,44024.0,4500.0,26.0,4,2.0,673
0,1,0.08,8.49,61200.0,4900.0,23.0,0,3.0,555
0,1,0.08,8.94,61059.0,4900.0,21.0,0,2.0,587
0,0,0.08,9.99,62822.0,4900.0,24.0,0,3.0,588
0,0,0.07,11.01,65786.0,4900.0,23.0,4,2.0,670
0,1,0.16,5.42,51399.0,8000.0,23.0,0,3.0,569
0,0,0.06,9.99,84777.0,4900.0,24.0,3,2.0,678
0,1,0.23,15.23,51395.0,12000.0,23.0,0,3.0,574
0,0,0.16,9.99,51248.0,8000.0,21.0,0,4.0,568
0,1,0.05,12.87,89741.0,4900.0,24.0,0,3.0,666
0,0,0.04,8.94,129423.0,4900.0,23.0,2,2.0,642
1,0,0.29,9.63,16840.0,4950.0,25.0,5,3.0,660
1,0,0.26,8.9,18876.0,4950.0,22.0,0,4.0,680
0,0,0.21,5.42,51218.0,11000.0,24.0,1,4.0,675
0,1,0.19,7.49,51418.0,10000.0,24.0,3,4.0,640
1,0,0.09,15.23,44562.0,4000.0,24.0,0,3.0,628
1,0,0.12,7.51,41936.0,4975.0,22.0,1,2.0,662
0,1,0.05,6.76,91251.0,4975.0,24.0,5,4.0,526
0,1,0.04,6.17,114873.0,4975.0,22.0,2,3.0,613
0,1,0.12,5.42,51221.0,6000.0,23.0,0,2.0,545
0,1,0.15,8.94,34426.0,5000.0,23.0,3,3.0,675
1,0,0.14,17.51,34723.0,5000.0,22.0,1,4.0,655
0,1,0.02,11.49,51582.0,1200.0,24.0,2,3.0,611
0,1,0.14,11.01,34711.0,5000.0,22.0,0,3.0,644
0,1,0.05,15.28,51247.0,2500.0,24.0,4,2.0,582
1,0,0.15,13.72,34266.0,5000.0,23.0,1,4.0,608
0,0,0.15,11.78,34363.0,5000.0,23.0,3,4.0,694
0,0,0.14,7.68,34515.0,5000.0,24.0,0,3.0,649
0,0,0.14,8.9,35588.0,5000.0,25.0,3,2.0,652
0,1,0.14,6.91,35384.0,5000.0,22.0,0,2.0,558
0,0,0.14,11.49,35372.0,5000.0,23.0,1,2.0,636
0,0,0.15,6.0,51472.0,7600.0,23.0,1,2.0,652
0,1,0.14,11.01,51491.0,7050.0,22.0,0,4.0,607
0,0,0.14,13.11,35668.0,5000.0,23.0,1,3.0,565
0,1,0.14,14.84,35579.0,5000.0,23.0,1,2.0,684
0,1,0.14,10.99,35869.0,5000.0,24.0,0,4.0,625
0,1,0.14,7.66,36680.0,5000.0,23.0,0,4.0,696
1,0,0.14,11.12,36578.0,5000.0,22.0,2,3.0,475
0,1,0.05,7.29,51308.0,2500.0,21.0,1,4.0,681
1,0,0.14,12.42,36755.0,5000.0,26.0,5,2.0,546
0,0,0.14,7.9,36759.0,5000.0,25.0,6,3.0,604
0,1,0.43,11.11,51327.0,22250.0,24.0,2,3.0,659
1,0,0.13,12.69,37077.0,5000.0,24.0,2,4.0,580
0,1,0.14,11.01,36993.0,5000.0,26.0,3,2.0,531
1,0,0.24,11.01,44142.0,10750.0,23.0,0,3.0,608
0,0,0.14,11.01,36924.0,5000.0,22.0,2,2.0,641
1,0,0.14,12.99,37004.0,5000.0,23.0,1,2.0,660
0,1,0.17,7.66,51456.0,9000.0,22.0,0,2.0,685
0,0,0.14,11.01,36914.0,5000.0,26.0,3,2.0,665
1,0,0.14,8.88,36844.0,5000.0,22.0,0,3.0,614
0,1,0.13,11.01,37085.0,5000.0,23.0,0,3.0,568
0,1,0.14,11.86,36788.0,5000.0,25.0,7,2.0,655
0,1,0.23,7.66,51193.0,12000.0,24.0,1,3.0,588
0,0,0.14,11.49,36997.0,5000.0,22.0,1,2.0,602
0,1,0.14,11.86,36922.0,5000.0,23.0,0,2.0,681
0,1,0.14,8.59,36680.0,5000.0,21.0,0,2.0,632
1,0,0.13,14.96,37091.0,5000.0,21.0,1,2.0,633
0,0,0.06,10.0,51653.0,3250.0,25.0,1,3.0,680
0,1,0.13,13.92,37085.0,5000.0,21.0,0,4.0,552
0,1,0.14,11.14,36848.0,5000.0,24.0,1,2.0,608
1,0,0.32,6.54,44105.0,14000.0,21.0,3,4.0,625
1,0,0.13,14.42,37393.0,5000.0,26.0,4,4.0,597
0,1,0.14,11.59,36775.0,5000.0,23.0,1,4.0,652
0,0,0.14,10.33,37004.0,5000.0,22.0,0,3.0,624
0,0,0.13,11.12,37522.0,5000.0,23.0,2,2.0,660
0,1,0.2,5.42,51138.0,10000.0,25.0,0,2.0,641
0,1,0.23,11.01,51316.0,12000.0,22.0,0,4.0,642
0,1,0.13,10.0,38133.0,5000.0,22.0,0,2.0,645
0,1,0.03,6.17,51510.0,1500.0,23.0,2,3.0,607
0,0,0.13,14.96,37917.0,5000.0,26.0,6,3.0,680
0,1,0.13,10.62,38048.0,5000.0,22.0,0,4.0,621
0,1,0.13,8.94,37962.0,5000.0,25.0,2,2.0,565
0,1,0.13,8.63,38438.0,5000.0,26.0,1,2.0,684
0,1,0.13,7.51,38629.0,5000.0,22.0,0,3.0,640
0,0,0.07,10.36,51130.0,3500.0,25.0,0,2.0,557
0,1,0.13,8.0,39310.0,5000.0,23.0,2,3.0,640
0,1,0.21,6.54,51728.0,11000.0,23.0,4,3.0,521
0,1,0.24,8.88,51200.0,12250.0,21.0,3,4.0,616
1,0,0.13,14.27,39810.0,5000.0,25.0,0,4.0,622
1,0,0.13,12.69,39650.0,5000.0,23.0,0,4.0,690
0,1,0.13,6.03,39797.0,5000.0,26.0,5,2.0,658
1,0,0.16,14.84,44476.0,7000.0,22.0,2,3.0,595
0,1,0.13,14.79,39173.0,5000.0,23.0,2,2.0,622
0,1,0.18,11.12,51410.0,9250.0,24.0,0,4.0,679
0,0,0.13,7.49,39344.0,5000.0,26.0,6,2.0,709
0,0,0.13,11.01,39527.0,5000.0,24.0,1,3.0,649
0,0,0.13,12.53,39103.0,5000.0,26.0,6,3.0,651
0,1,0.13,7.68,39303.0,5000.0,21.0,0,4.0,647
0,0,0.13,13.23,39265.0,5000.0,24.0,5,2.0,572
0,0,0.13,14.35,39411.0,5000.0,25.0,1,3.0,593
0,0,0.23,10.38,51384.0,12000.0,24.0,2,4.0,657
0,1,0.13,11.01,39546.0,5000.0,23.0,0,2.0,624
0,1,0.08,13.23,51435.0,4200.0,24.0,2,2.0,656
1,0,0.14,7.14,44092.0,6000.0,24.0,4,4.0,646
0,0,0.12,13.48,40373.0,5000.0,22.0,0,3.0,615
1,0,0.12,14.61,40530.0,5000.0,22.0,3,3.0,484
0,0,0.12,12.69,40177.0,5000.0,26.0,5,4.0,665
1,0,0.14,11.49,44195.0,6000.0,26.0,0,2.0,682
0,1,0.12,10.62,40514.0,5000.0,23.0,1,2.0,643
0,1,0.21,7.88,51540.0,11000.0,23.0,2,2.0,631
0,1,0.12,10.25,40688.0,5000.0,22.0,0,4.0,590
0,0,0.12,11.01,40716.0,5000.0,24.0,2,3.0,682
0,1,0.12,12.84,40299.0,5000.0,21.0,0,2.0,611
0,0,0.06,7.51,51560.0,3000.0,24.0,3,2.0,695
0,0,0.12,11.01,40675.0,5000.0,23.0,3,4.0,672
1,0,0.12,14.11,40990.0,5000.0,26.0,5,4.0,660
